"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","phenotype"
"11","GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN","GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN",77,-0.861067230572896,-3.30314972182559,1e-10,2.4452736318408e-09,1.68682901283058e-09,1371,"tags=90%, list=10%, signal=81%","SMC2/LEPR/XK/DHFR/DUT/RRM1/OIP5/RFC4/MCM4/NPM3/POLE2/PPIF/CCNE1/CCNE2/GMNN/ZWINT/PCNA/FEN1/RACGAP1/MSH2/CHEK1/RRM2/DSCC1/CSE1L/FABP5/KIF18B/TRIP13/CDC25A/KIF15/MCM5/PRC1/BUB1B/COTL1/CKS1B/GINS1/CENPU/NCAPG/RNASEH2A/TYMS/RFC3/RAD51AP1/MAD2L1/MELK/NDC80/CEP55/MCM6/CCNA2/MCM10/APOBEC3B/VRK1/TOP2A/GGH/CDC45/CDKN3/MCM2/TK1/NUSAP1/CCNB2/CDK1/DLGAP5/KIF2C/BUB1/GINS2/BIRC5/DTL/CDC20/SLC7A5/CDC6/KIF11","adh"
"12","ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR","ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR",116,-0.789773896878671,-3.29846547015051,1e-10,2.4452736318408e-09,1.68682901283058e-09,1543,"tags=75%, list=12%, signal=67%","ODF2/KNTC1/SMC2/PARPBP/PLEK2/FBXO5/QSER1/LAMB1/NUP107/GINS3/DNAJC9/RFC4/ALYREF/MAGOHB/HMGB3/E2F1/E2F8/EXO1/TIMELESS/MDC1/CENPK/CDCA8/DCTPP1/RANBP1/DTYMK/SPAG5/KIF22/MCM8/KNSTRN/PCNA/CKAP2/EXOSC8/MTFR2/RACGAP1/CHAC2/CSE1L/POC1A/FABP5/TRIP13/MCM3/NUF2/PRC1/NEIL3/POLD1/LMNB1/KPNA2/MYBL2/CENPF/MCM7/KIF20A/KIF23/CENPN/DEPDC1/RAD54L/MAD2L1/MELK/HMGB2/CEP55/NEK2/EZH2/BORA/CCNA2/PAICS/CDK2/TTK/TOP2A/UHRF1/SPC25/CDKN3/MCM2/NUSAP1/CCNB2/CDK1/DLGAP5/KIFC1/SOD3/PTTG1/BUB1/BIRC5/CCNB1/ANLN/CDC20/UBE2C/ASPM/CENPA/HMMR/KIF11","adh"
"13","BASAKI_YBX1_TARGETS_UP","BASAKI_YBX1_TARGETS_UP",261,-0.711909391893851,-3.28211778025266,1e-10,2.4452736318408e-09,1.68682901283058e-09,1505,"tags=54%, list=11%, signal=49%","SIVA1/EPHA2/GART/SMC2/WDR77/ANXA3/TUBA1A/TUBB4B/DHFR/RNF26/BDNF/CHAF1A/DDX39A/RANGAP1/PSMC3IP/SKA2/SPDL1/AREG/CENPO/DNAJC9/IRAK1/SAE1/LRR1/RRS1/WDR4/OIP5/CAD/ALYREF/MTHFD1/PDLIM7/MCM4/MIS18A/E2F7/ZWILCH/POLA2/PRKDC/RAD51/MDC1/CDCA8/PHF19/CDC42EP3/DTYMK/KIF22/RFC2/ZWINT/KNSTRN/EHD4/LAMC2/FEN1/CHEK1/NCAPD2/PROSER2/LMNB2/PRSS23/TNFRSF12A/TRIP13/ASF1B/GTSE1/SPC24/MCM3/MCM5/NUF2/ZNF367/FGFBP1/PRC1/BUB1B/COTL1/HJURP/CYTH3/GINS1/CENPU/KPNA2/TYMS/RFC3/MKI67/MCM7/CDCA3/CTPS1/KIF20A/KIF23/CENPN/DEPDC1/FANCI/MAD2L1/CENPW/MELK/DEPDC1B/FRMD6/HMGB2/KRT80/NDC80/CEP55/NEK2/PLK1/BORA/CCNA2/MCM10/CDK2/AURKA/AURKB/UHRF1/KIF4A/CDKN3/DKK1/MCM2/TK1/ESPL1/CCNB2/CDK1/ADRB2/FAM83D/PTTG1/SHCBP1/MYBL1/WDHD1/KIF2C/UNG/BUB1/GINS2/FLNA/BIRC5/DTL/CCNB1/DLC1/PBK/ANLN/CDC20/THBS1/SLC7A5/UBE2C/TPX2/ANXA8/ASPM/L1CAM/CENPA/PHLDB2/CDC6/DIAPH3/PLK2/AXL/CAV1","adh"
"14","KONG_E2F3_TARGETS","KONG_E2F3_TARGETS",83,-0.834487201563484,-3.26627603868676,1e-10,2.4452736318408e-09,1.68682901283058e-09,1185,"tags=77%, list=9%, signal=71%","CENPQ/NCAPG2/RPL3/SPDL1/IQGAP3/RAD51/RPL12/CCNE1/BRCA1/CENPK/RBL1/SKP2/CDC7/CCNF/FEN1/RACGAP1/INCENP/NCAPD2/DNA2/ASF1B/MCM3/NUF2/PRC1/BUB1B/HJURP/LMNB1/NCAPG/TYMS/MKI67/CENPF/RAD51AP1/CDCA3/KIF20A/TACC3/DEPDC1/RAD54L/MELK/HMGB2/EZH2/PLK1/CCNA2/TOP2A/AURKA/SPC25/TK1/NUSAP1/CDCA5/DLGAP5/ERCC6L/CENPH/SHCBP1/KIF2C/BUB1/CCNB1/CHAF1B/PBK/CDC20/UBE2C/TPX2/NCAPH/PRIM1/CDC6/HMMR/KIF11","adh"
"15","LEE_EARLY_T_LYMPHOCYTE_UP","LEE_EARLY_T_LYMPHOCYTE_UP",90,-0.814933858485944,-3.24712665544512,1e-10,2.4452736318408e-09,1.68682901283058e-09,1026,"tags=74%, list=8%, signal=69%","TUBB4B/CD99/KNL1/LRR1/OIP5/E2F2/MCM4/HMGB3/E2F7/E2F8/SGO2/ATAD2/RRM2/DSCC1/KIF18B/CDC25A/CEP128/KIF15/NUF2/CPVL/PRC1/BUB1B/NEIL3/GINS1/CENPU/NCAPG/TYMS/MKI67/RAD51AP1/CDCA3/KIF20A/FANCI/CENPW/MELK/NDC80/CEP55/NEK2/FAM72C/MCM10/TTK/TOP2A/AURKA/GGH/UHRF1/CDCA2/CDKN3/MCM2/NUSAP1/CCNB2/CDK1/DLGAP5/TUBB/PRR11/PTTG1/KIF2C/BUB1/BIRC5/DTL/CCNB1/KIF14/PBK/UBE2C/ASPM/CENPA/HMMR/DIAPH3/KIF11","adh"
"16","SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP","SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP",152,-0.752929930441678,-3.24066746542635,1e-10,2.4452736318408e-09,1.68682901283058e-09,2109,"tags=70%, list=16%, signal=60%","RFC5/TGFB2/RECQL4/MSANTD3/MT2A/RELT/F3/YRDC/UCK2/YEATS4/LRRC8C/CCND1/CCT4/KNTC1/BARD1/RUNX1/TMPO/BLM/TIMM10/TUBA1A/TUBB4B/DHFR/PLEK2/NUP155/FBXO5/TFDP1/PLK4/RRS1/PLAUR/RFC4/BRIX1/MCM4/E2F1/PKMYT1/IDH2/EXO1/RAD51/ECT2/BRCA1/STAMBPL1/CDC7/PHF19/GMNN/RFC2/ZWINT/PCNA/MSH2/RRM2/DSCC1/TNFRSF12A/FABP5/TUBB3/ASF1B/MCM3/MCM5/ENO1/ZNF367/PRC1/BUB1B/CKS1B/ODC1/CENPU/TYMS/RFC3/MKI67/MCM7/KIF20A/KIF23/TACC3/MAD2L1/CENPW/SAPCD2/NDC80/NT5E/PHLDA1/CEP55/MCM6/SKA3/PLK1/CCNA2/CDK2/FOXM1/TOP2A/UHRF1/CDC45/HELLS/MCM2/CDCA5/ESPL1/CDK1/TUBB/MYBL1/BUB1/STMN1/DTL/SERPINB2/CCNB1/ANLN/ASPM/CENPA/PRIM1/CDC6/HMMR/KIF11/FOSL1/CDCA7/ANKRD1","adh"
"17","SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6","SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6",400,-0.675701956131773,-3.23849566237317,1e-10,2.4452736318408e-09,1.68682901283058e-09,1514,"tags=49%, list=11%, signal=45%","XRCC3/AGPAT5/CCT5/PRR7/RIF1/PRMT1/KNTC1/MRGBP/RUVBL2/SMC2/CKS2/YEATS2/KRT8P11/NBN/PARPBP/SLBP/EXOSC2/MPHOSPH9/CDC27/POLR3G/VANGL1/PRIM2/PA2G4/CENPQ/FBXO5/MRPL12/QSER1/NCAPG2/SNRPB/TFDP1/TOMM40/GINS3/CBX5/DNAJC9/PLK4/PRPS1/MIF/NOLC1/ACOT7/OIP5/TTF2/CAD/RFC4/GAPDH/MAGOHB/MCM4/ACD/IPO5/KCTD5/AP2B1/WDR76/SNCG/E2F8/TIMM8A/ZWILCH/EXO1/NEMP1/POLE2/PPIF/PRKDC/CHRNA5/RAN/THOP1/SLC2A1/WDR43/CCNE1/NUP37/RBL1/SLC38A1/CDCA8/CDC7/ATAD2/CCNE2/DTYMK/SPAG5/PPAT/GPSM2/NUP210/RFC2/ZWINT/PCNA/CKAP2/NCAPD3/GINS4/RACGAP1/CHEK1/GPR19/NCAPD2/RRM2/DNA2/SKA1/CSE1L/KIF18B/PVR/TRIP13/BRCA2/MTHFD2/CDC25A/GTSE1/KIF15/MCM5/KIF18A/PRC1/BUB1B/NEIL3/HJURP/PKP2/GINS1/LMNB1/CENPU/KPNA2/CDC25C/MYBL2/NCAPG/TYMS/RFC3/PMAIP1/MKI67/ORC1/CENPF/RAD51AP1/CDCA3/KIF20A/KIF23/TACC3/CENPN/DEPDC1/FANCI/RAD54L/MAD2L1/BRIP1/MELK/HMGB2/TEAD4/NDC80/SRM/CEP55/NEK2/EZH2/MCM6/CCNA2/PAICS/MCM10/APOBEC3B/PSRC1/FOXM1/TTK/TOP2A/AURKA/GGH/AURKB/STC1/CDC45/KIF4A/SPC25/TROAP/CDKN3/HELLS/TK1/NUSAP1/SYNCRIP/CCNB2/CDK1/DLGAP5/ERCC6L/PTTG1/SHCBP1/MYBL1/NME1/WDHD1/AK4/KIF2C/BUB1/GINS2/STMN1/BIRC5/CDT1/DTL/CCNB1/KIF14/EIF4EBP1/PBK/CDC20/SLC7A5/UBE2C/TPX2/UBE2S/ASPM/CENPA/NCAPH/PRIM1/CDC6/HMMR/KIF11/HMGA1","adh"
"18","FUJII_YBX1_TARGETS_DN","FUJII_YBX1_TARGETS_DN",178,-0.730194575212468,-3.23152395139128,1e-10,2.4452736318408e-09,1.68682901283058e-09,1726,"tags=62%, list=13%, signal=55%","METTL3/SSRP1/XRCC3/CCT5/ODF2/SLC25A32/FIGNL1/BAG2/CASP2/LIG1/PARPBP/CALU/DHFR/CHAF1A/NOP56/FBXO5/NCAPG2/NUDT15/DUT/PLK4/POLR3F/RRM1/FUT8/OIP5/TTF2/RFC4/MCM4/HMGB3/IPO5/MASTL/E2F7/TIMM8A/EXO1/POLA2/POLE2/PRKDC/MAD2L2/MLLT11/RAD51/TIMELESS/BRCA1/CENPK/SKP2/PHF19/ATAD2/DTYMK/TIPIN/ZWINT/CCNF/FEN1/CHEK1/RRM2/FABP5/TRIP13/ASF1B/CDC25A/MCM3/MCM5/ZNF367/BUB1B/NEIL3/COTL1/CKS1B/LMNB1/ODC1/CENPU/CDC25C/MYBL2/RNASEH2A/RFC3/FANCD2/MCM7/NRM/KIF23/CENPN/DEPDC1/FANCI/MAD2L1/BRIP1/MELK/DEPDC1B/MCM6/TCF19/MCM10/VRK1/CDK2/FOXM1/TOP2A/UHRF1/KIF4A/SPC25/CDKN3/DKK1/HELLS/MCM2/TK1/MICB/NUSAP1/SHCBP1/MYBL1/UNG/GINS2/FLNA/CDT1/DTL/ASPM/NCAPH/PRIM1/CDC6/KIF11/CDCA7","adh"
"19","DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP","DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP",289,-0.694272497178563,-3.23142287412911,1e-10,2.4452736318408e-09,1.68682901283058e-09,1581,"tags=69%, list=12%, signal=62%","HPRT1/TONSL/CHTF18/KNTC1/SLC39A8/SMC2/BARD1/TMPO/BLM/FIGNL1/IGFBP4/MMS22L/LIG1/EXOSC2/MPHOSPH9/RMI1/DHRS2/CHAF1A/DNMT1/FBXO5/KNL1/NCAPG2/NUP107/PSMC3IP/NFATC2/SUV39H2/TFDP1/DUT/GINS3/RPA3/CBX5/SPDL1/AREG/CENPO/PLK4/TFAP4/LRR1/NR2C2AP/PDSS1/RRM1/CD320/TTF2/RFC4/IQGAP3/MTHFD1/E2F2/MCM4/BCL2/MIS18A/E2F1/RAD18/WDR76/MASTL/PKMYT1/SUV39H1/E2F7/E2F8/POLA1/ZWILCH/EXO1/NEMP1/POLA2/POLE2/PPIF/CHRNA5/RAD51/TIMELESS/ATAD5/FAM111B/SLC2A1/L2HGDH/BRCA1/PAQR4/RBL1/TRAIP/SKP2/ATAD2/CCNE2/GMNN/SPAG5/MCM8/RFC2/ZWINT/C1QTNF6/KNSTRN/PCNA/NCAPD3/FEN1/MTFR2/RACGAP1/EXOSC5/CHEK1/INCENP/NCAPD2/RRM2/DNA2/DSCC1/TRIP13/ASF1B/BRCA2/GTSE1/SPC24/CLSPN/MCM3/MCM5/ZNF367/ESCO2/PRC1/BUB1B/CDCA7L/POLD1/POLQ/GINS1/LMNB1/CENPU/MYBL2/NCAPG/RNASEH2A/TYMS/RFC3/XRCC2/MKI67/SLC29A1/ARHGAP11A/FANCD2/MCM7/KIF23/TACC3/CENPN/FANCI/RAD54L/BRIP1/MELK/DEPDC1B/CEP55/MCM6/SKA3/CDCA4/PLK1/TCF19/TICRR/CCNA2/MCM10/VRK1/CDK2/FOXM1/TTK/TOP2A/AURKA/GGH/AURKB/STC1/UHRF1/CDC45/CDCA2/KIF4A/TROAP/HELLS/MCM2/TK1/MICB/NUSAP1/CDCA5/ESPL1/CCNB2/CDK1/DLGAP5/KIFC1/DDIAS/FAM83D/PRR11/PTTG1/SHCBP1/GAS2L3/MYBL1/NME1/WDHD1/KIF2C/UNG/BUB1/GINS2/STMN1/BIRC5/CDT1/DTL/CIT/FANCG/CHAF1B/PBK/ANLN/SLC7A5/UBE2C/TPX2/ASPM/NCAPH/PRIM1/CDC6/KIF11/CDCA7","adh"
"20","HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP","HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP",141,-0.748990939071088,-3.21609303243455,1e-10,2.4452736318408e-09,1.68682901283058e-09,1615,"tags=62%, list=12%, signal=55%","NUCKS1/PSMC3/FLII/SMC2/CKAP5/CKS2/TMPO/LIG1/ANP32E/TUBA1A/TUBB4B/DNMT1/CBX5/SPDL1/PLK4/HAUS6/RRM1/HMGB3/IPO5/E2F8/POLA1/RAD51/ECT2/CCNE1/RBL1/DCTPP1/KIF22/FEN1/RACGAP1/INCENP/RRM2/DNA2/SGO1/TRIP13/TUBB3/BRCA2/MTHFD2/ENO1/PRC1/EIF2AK2/HJURP/CKS1B/KPNA2/CDC25C/RFC3/MKI67/SLC29A1/CDCA3/KIF20A/KIF23/RAD54L/MELK/HMGB2/NDC80/NEK2/MCM6/CCNA2/MCM10/TUBA1B/TTK/TOP2A/AURKA/AURKB/CDC45/KIF4A/CDKN3/HELLS/TK1/NUSAP1/CDCA5/CCNB2/CDK1/DLGAP5/KIFC1/TUBB/WDHD1/KIF2C/BUB1/STMN1/CIT/CCNB1/CHAF1B/ANLN/CDC20/UBE2C/UBE2S/CENPA/NCAPH","adh"
"21","WONG_EMBRYONIC_STEM_CELL_CORE","WONG_EMBRYONIC_STEM_CELL_CORE",315,-0.683783720044059,-3.21526482128025,1e-10,2.4452736318408e-09,1.68682901283058e-09,2999,"tags=70%, list=23%, signal=55%","DAP3/EIF4B/EIF6/HSPA14/RPS27/SNRPA1/COQ3/RUVBL1/SLC16A1/NLN/HNRNPAB/MRPS17/PHB/RCN2/ALDOC/MRPS28/CBX3/GEMIN6/LSM4/PSMB6/EXOSC7/POLR2F/RAB34/U2AF1/DBF4/EIF3I/HNRNPL/WBP11/BTF3/EIF2S3/POLR3K/HSPA9/MRPS30/PPM1G/RNPS1/CLPP/DLAT/MTF2/NIPSNAP1/NT5DC2/STOML2/TGIF2/EIF2S2/PSMB5/RCC2/SMC4/SNRNP40/XRCC5/ZNF22/EEF2/SET/SNX5/RAD23B/LYPLA1/NONO/CRABP2/HAUS1/PARP1/RPL22/SNRPA/DHX9/MRPL11/EBNA1BP2/MRPL39/NHP2/BANF1/CDKN1C/DDX18/LSM2/RPL10A/NIFK/PUS1/BUB3/PABPC1/PSMD14/RPA2/NCL/CCT5/LSM5/IPO9/CCND1/G3BP1/GNL3/PRMT1/RPS8/NIP7/NOP10/MRPL4/EIF4A1/GART/RUVBL2/SMC2/SNRPD1/WDR77/CKS2/RPS12/BLM/CHEK2/TCF7L1/GLO1/NAP1L1/ANP32E/MRPL37/RPL27A/RPS23/EEF1E1/RPP40/TCOF1/CHAF1A/PRIM2/DNMT1/PA2G4/ALDH7A1/MRPL12/RPS3/NUP107/APEX1/UTP18/RPA3/PLK4/PRPS1/RPS5/PRMT3/ADSL/RRM1/NME2/BRIX1/MCM4/RPS16/TP53/CDK4/MRPS2/RAD18/MRTO4/NME4/TIMM8A/EXO1/POLE2/HNRNPA1/RPL13/SLC2A1/RPS19/PDIA4/NOP2/CDCA8/CDC7/MRPL15/DTYMK/GMNN/RCC1/SPAG5/KIF22/THOC3/AMOTL2/PCNA/RPSA/CKAP2/CCNF/RACGAP1/MSH2/CHEK1/NCAPD2/RRM2/CSE1L/TRIP13/MTHFD2/GTSE1/MCM3/MCM5/ENO1/BUB1B/POLD1/FBL/CKS1B/LMNB1/KPNA2/MYBL2/DEK/RFC3/ORC1/MCM7/CDCA3/KIF20A/KIF23/MAD2L1/HMGB2/NDC80/NEK2/PLK1/TCF19/CCNA2/VRK1/TTK/TOP2A/AURKA/AURKB/KIF4A/CDKN3/HELLS/MCM2/NUSAP1/CDCA5/CCNB2/CDK1/DLGAP5/ERCC6L/WDHD1/AK4/BUB1/BIRC5/DTL/EIF4EBP1/CDC20/NCAPH/PRIM1/CDC6/KIF11/MYC/CDCA7","adh"
"22","HORIUCHI_WTAP_TARGETS_DN","HORIUCHI_WTAP_TARGETS_DN",277,-0.68813655007214,-3.18192450693192,1e-10,2.4452736318408e-09,1.68682901283058e-09,1787,"tags=51%, list=13%, signal=45%","C12orf57/TIMM50/BUB3/DDX11/EBPL/CEP85/LRRC8C/NUCKS1/RPL13A/C1QBP/CKS2/PPIA/TMPO/RPL22L1/ARHGAP18/GLO1/ARSB/EDEM1/NAP1L1/HNRNPA3/CDC27/DHFR/POLR3G/RAB3B/IMPDH2/KNL1/RPL7A/TMEM97/RPL3/CCDC86/B4GALT6/C21orf91/RASSF2/RRM1/OIP5/EEF1B2/ZNF618/CD44/NRARP/POLA1/RPL13/SGO2/AKR1B1/ARNTL2/PLP2/CDCA8/GMNN/SPAG5/ATXN10/KIF22/CKAP2/PGF/RACGAP1/NCAPD2/RRM2/LMNB2/KIF18B/TRIP13/ASF1B/GTSE1/SPC24/NUF2/ARL6IP6/PRC1/BUB1B/POLD1/FBL/HJURP/CKS1B/LMNB1/ODC1/MYBL2/NCAPG/TYMS/MKI67/FANCD2/MCM7/RAD51AP1/CDCA3/KIF20A/KIF23/CENPN/DEPDC1/MAD2L1/CENPW/MELK/HMGB2/NDC80/CEP55/NEK2/SKA3/PLK1/CCNA2/PAICS/APOBEC3B/PSRC1/VRK1/FOXM1/TTK/TOP2A/AURKA/AURKB/UHRF1/CDCA2/KIF4A/SPC25/TROAP/CDKN3/DKK1/HELLS/TK1/NUSAP1/ESPL1/CCNB2/CDK1/DLGAP5/SHMT1/FAM83D/PRR11/PTTG1/KIF2C/UNG/BUB1/FLNA/BIRC5/CCNB1/KIF14/PBK/ANLN/CDC20/UBE2C/TPX2/UBE2S/ASPM/CENPA/HMMR/KIF11/HMGA2/CKAP2L/HMGA1","adh"
"23","KANG_DOXORUBICIN_RESISTANCE_UP","KANG_DOXORUBICIN_RESISTANCE_UP",52,-0.892826809849926,-3.17353876827149,1e-10,2.4452736318408e-09,1.68682901283058e-09,1156,"tags=90%, list=9%, signal=83%","NCAPG2/PLK4/RRM1/OIP5/RFC4/MCM4/NEMP1/POLA2/CDCA8/ATAD2/DTYMK/ZWINT/RRM2/DSCC1/ASF1B/PRC1/BUB1B/ABCC1/POLQ/HJURP/GINS1/LMNB1/NCAPG/TYMS/MKI67/RAD51AP1/FANCI/MAD2L1/HMGB2/PLK1/FOXM1/TOP2A/AURKA/KIF4A/CDKN3/TK1/NUSAP1/CDK1/BUB1/BIRC5/PBK/CDC20/TPX2/ASPM/CENPA/CDC6/HMMR","adh"
"24","CROONQUIST_NRAS_SIGNALING_DN","CROONQUIST_NRAS_SIGNALING_DN",67,-0.842183342739965,-3.17085375110066,1e-10,2.4452736318408e-09,1.68682901283058e-09,1470,"tags=78%, list=11%, signal=69%","SMC2/CHEK2/CHAF1A/DUT/PLK4/OIP5/MCM4/TRAIP/SPAG5/KIF22/ZWINT/PCNA/CHEK1/CSE1L/TRIP13/MCM3/BUB1B/POLD1/CKS1B/GINS1/CDC25C/MYBL2/RFC3/MKI67/MCM7/HMGB2/NDC80/PLK1/CCNA2/APOBEC3B/FOXM1/TOP2A/AURKA/AURKB/SPC25/CDKN3/MCM2/TK1/CCNB2/CDK1/PTTG1/KIF2C/STMN1/CCNB1/CDC20/UBE2C/TPX2/CENPA/NCAPH/CDC6/KIF11/HMGA1","adh"
"25","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN",305,-0.675142450980847,-3.16399510327521,1e-10,2.4452736318408e-09,1.68682901283058e-09,1991,"tags=55%, list=15%, signal=48%","KCNN4/NCS1/TNFAIP3/ALDH1A3/EBNA1BP2/NHP2/RRP12/SLC1A4/DBN1/DHCR7/SLC38A2/DPH2/EZR/TSR1/PNO1/NIP7/TSFM/GART/SMC2/NOP16/BLM/ECE1/IGFBP4/ISYNA1/MRPS12/TFAM/DHFR/CHAF1A/EHD1/LAS1L/KNL1/PSMC3IP/APBB1/GINS3/PLK4/PRPS1/KIF21B/MIF/SEH1L/URB2/WDR4/RRP7A/SLC38A5/ALYREF/CHST11/ITGA5/CTDSPL/E2F2/MCM4/EEF1AKMT1/GEMIN4/PLXNA1/HMGB3/MASTL/NOL6/PKMYT1/SUV39H1/MRTO4/E2F7/E2F8/POLA1/RFWD3/LY6E/EXO1/POLE2/RAD51/SLC2A1/CCNE1/BRCA1/CENPK/DCTPP1/PIGW/RANBP1/LYAR/BYSL/ATAD2/CCNE2/CDC42EP3/GMNN/KIF22/TIPIN/DUSP6/MCM8/RFC2/ZWINT/KNSTRN/MTBP/NCAPD3/RNF144A/FEN1/GINS4/EXOSC5/MSH2/ETV5/RRM2/DSCC1/FABP5/LPCAT1/TRIP13/ASF1B/CDC25A/PIM1/SPC24/CLSPN/MCM3/MCM5/NUF2/ZNF367/ESCO2/ETV4/GGT5/BUB1B/CKS1B/GINS1/CENPU/MYBL2/NCAPG/TYMS/RFC3/XRCC2/MCM7/RAD51AP1/CTPS1/KIF23/RAD54L/MAD2L1/BRIP1/MELK/PHLDA1/PUS7/MCM6/CDCA4/TCF19/TICRR/CCNA2/MCM10/CDK2/TFRC/UHRF1/CDC45/SPC25/HELLS/MCM2/TK1/DKC1/CENPH/DDIAS/PTTG1/SHCBP1/GMFG/UNG/BUB1/GINS2/STMN1/DTL/TAF4B/CHAF1B/EIF4EBP1/PBK/SLC7A5/NLRP3/CDC6/DIAPH3/SLC2A3/MSN/MYC/ARL4C","adh"
"26","ODONNELL_TFRC_TARGETS_DN","ODONNELL_TFRC_TARGETS_DN",104,-0.765559033308142,-3.15541299851613,1e-10,2.4452736318408e-09,1.68682901283058e-09,1241,"tags=62%, list=9%, signal=56%","CHAF1A/TADA2A/FBXO5/APBB1/GINS3/PLK4/POLE2/ECT2/SGO2/RANBP1/VSNL1/RRM2/DNA2/BRCA2/GTSE1/PRC1/BUB1B/C4orf46/CKS1B/MYBL2/MKI67/CENPF/ARHGAP11A/FANCD2/KIF20A/TACC3/TAF5/DEPDC1/DEPDC1B/NDC80/CEP55/FAM72C/PLK1/CCNA2/FOXM1/TTK/TOP2A/AURKA/TFRC/AURKB/KIF4A/SPC25/CDKN3/HELLS/CDK1/DLGAP5/ERCC6L/FAM83D/SHCBP1/BUB1/BIRC5/CCNB1/KIF14/ANLN/CDC20/ASPM/CENPA/NCAPH/CDC6/HMMR/DIAPH3/KIF11/MND1/CKAP2L","adh"
"27","WINNEPENNINCKX_MELANOMA_METASTASIS_UP","WINNEPENNINCKX_MELANOMA_METASTASIS_UP",150,-0.732014040305501,-3.15347060205136,1e-10,2.4452736318408e-09,1.68682901283058e-09,1754,"tags=61%, list=13%, signal=53%","UGGT1/GJC1/HSPA5/RBMX/CCT5/GPN3/MRPS10/OLA1/TRUB2/CCT4/KNTC1/SMC2/CKS2/PARPBP/DHFR/TCOF1/C9orf40/PRIM2/NCAPG2/PSMC3IP/SKA2/RPA3/TAF1A/GMPS/RFC4/MCM4/MAP4K4/EXO1/TIMELESS/ECT2/SGO2/CDCA8/RANBP1/ATAD2/DTYMK/GMNN/SPAG5/DCBLD2/ZWINT/KNSTRN/PCNA/RACGAP1/CHEK1/RRM2/DSCC1/KIF18B/NUDCD1/NUF2/ZNF367/PRC1/NEIL3/CKS1B/KPNA2/NCAPG/TYMS/CENPF/CENPN/RAD54L/CMSS1/MELK/NDC80/CEP55/NEK2/MCM6/PAICS/TOP2A/AURKA/UHRF1/CDC45/SPC25/CDKN3/TK1/CDCA5/CCNB2/CDK1/DLGAP5/CTNNAL1/PTTG1/SHCBP1/NME1/KIF2C/BUB1/GINS2/BIRC5/CCNB1/ANLN/ASPM/CENPA/NCAPH/CDC6/KIF11","adh"
"28","MORI_IMMATURE_B_LYMPHOCYTE_DN","MORI_IMMATURE_B_LYMPHOCYTE_DN",87,-0.795790867449502,-3.14808863757125,1e-10,2.4452736318408e-09,1.68682901283058e-09,1470,"tags=71%, list=11%, signal=64%","SMC2/CKAP5/TMPO/LIG1/SLBP/ANP32E/HNRNPA3/TUBA1A/TUBB4B/DNMT1/RRM1/HMGN2/IQGAP3/HMGB3/E2F8/RAD51/PCNA/CHEK1/RRM2/MTHFD2/MCM3/PRC1/HJURP/CKS1B/LMNB1/KPNA2/MKI67/SLC29A1/MCM7/CDCA3/RAD54L/MELK/HMGB2/NDC80/NEK2/EZH2/MCM6/CCNA2/MCM10/TUBA1B/TTK/TOP2A/CDC45/CDKN3/MCM2/NUSAP1/CDCA5/CCNB2/CDK1/DLGAP5/KIFC1/TUBB/STMN1/DTL/CCNB1/CDC20/UBE2C/CENPA/NCAPH/LGALS1/PRIM1/CDCA7","adh"
"29","BENPORATH_PROLIFERATION","BENPORATH_PROLIFERATION",136,-0.734409666689683,-3.14396349835144,1e-10,2.4452736318408e-09,1.68682901283058e-09,1533,"tags=56%, list=12%, signal=50%","TMSB10/GART/SNRPD1/CKS2/GTPBP4/RDX/PRIM2/PDCD5/SUV39H2/GINS3/PPIL1/PDSS1/RFC4/MAGOHB/PKMYT1/IDH2/EXO1/RAD51/RANBP1/ATAD2/DTYMK/SPAG5/GPSM2/KNSTRN/PCNA/MTFR2/RACGAP1/MSH2/RRM2/CSE1L/MCM3/NUF2/PRC1/CKS1B/CENPU/KPNA2/MYBL2/NCAPG/DEK/TYMS/CENPF/RAD51AP1/CTPS1/CENPN/RAD54L/CMSS1/MAD2L1/NDC80/NEK2/EZH2/APOBEC3B/C1orf112/TTK/TOP2A/AURKA/TFRC/CDKN3/MCM2/CDCA5/CCNB2/CDK1/PTTG1/BUB1/NFE2L3/STMN1/BIRC5/CDT1/DTL/CHAF1B/PBK/ANLN/ASPM/S100A9/CENPA/MND1/CDCA7","adh"
